long,lat,n_cruce,id_codigo,fecha_inau,anio_inau,dom_orig,dom_norma,origen,observ,nro_nva,instala,horario,fecha_fina,id_usig,objeto,calle_nombre,calle_altura,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4268816984616,-34.6205691009443,5727.0,B-CR-05727,,,México y Muñiz,,Coordenada,,4.0,,,,3040,CRUCE SEMAFORIZADO,MEXICO,,Almagro,Comuna 5,,
-58.41058729920879,-34.6226605008102,5729.0,B-CR-05729,,,24 de Noviembre y Calvo Carlos,,Coordenada,,4.0,,,,3041,CRUCE SEMAFORIZADO,24 DE NOVIEMBRE,,San Cristobal,Comuna 3,,
-58.4152183989903,-34.6197205011562,5730.0,B-CR-05730,,,México y Maza,,Coordenada,,4.0,,,,3042,CRUCE SEMAFORIZADO,MEXICO,,Almagro,Comuna 5,,
-58.4205249989653,-34.6228152009526,5732.0,B-CR-05732,,,Castro y Estados Unidos,,Coordenada,,4.0,,,,3043,CRUCE SEMAFORIZADO,CASTRO,,Boedo,Comuna 5,,
-58.412349998885006,-34.6218514003873,5733.0,B-CR-05733,,,Estados Unidos y Sánchez de Loria,,Coordenada,,4.0,,,,3044,CRUCE SEMAFORIZADO,ESTADOS UNIDOS,,San Cristobal,Comuna 3,,
-58.41204459860371,-34.622954700899705,5735.0,B-CR-05735,,,Carlos Calvo  y  Sánchez de Loria,,Coordenada,,4.0,,,,3045,CRUCE SEMAFORIZADO,"CALVO, CARLOS",,San Cristobal,Comuna 3,,
-58.4128162987351,-34.6154352005476,5801.0,B-CR-05801,,,Belgrano Av. y Sánchez de Loria,,Coordenada,,4.0,,,,3046,CRUCE SEMAFORIZADO,BELGRANO AV.,,Almagro,Comuna 5,,
-58.4143635984073,-34.6155255005287,5802.0,B-CR-05802,,,Belgrano Av. y Virrey Liniers,,Coordenada,,4.0,,,,3047,CRUCE SEMAFORIZADO,BELGRANO AV.,,Almagro,Comuna 5,,
-58.4157892993797,-34.6156156007753,5803.0,B-CR-05803,,,Belgrano Av. y Maza,,Coordenada,,4.0,,,,3048,CRUCE SEMAFORIZADO,BELGRANO AV.,,Almagro,Comuna 5,,
-58.4170241989625,-34.6156924006588,5804.0,B-CR-05804,,,Belgrano Av. y Boedo Av.,,Coordenada,,4.0,,,,3049,CRUCE SEMAFORIZADO,BELGRANO AV.,,Almagro,Comuna 5,,
-58.41845749892139,-34.615780501118,5805.0,B-CR-05805,,,Belgrano Av. y Colombres,,Coordenada,,4.0,,,,3050,CRUCE SEMAFORIZADO,BELGRANO AV.,,Almagro,Comuna 5,,
-58.42007959864839,-34.6158353011466,5806.0,B-CR-05806,,,Belgrano Av. y Castro Barros,,Coordenada,,4.0,,,,3051,CRUCE SEMAFORIZADO,BELGRANO AV.,,Almagro,Comuna 5,,
-58.4183482990409,-34.6166400012334,5807.0,B-CR-05807,,,Colombres y Quito,,Coordenada,,4.0,,,,3052,CRUCE SEMAFORIZADO,COLOMBRES,,Almagro,Comuna 5,,
-58.415534999313,-34.6172333008281,5808.0,B-CR-05808,,,Venezuela y Maza,,Coordenada,,4.0,,,,3053,CRUCE SEMAFORIZADO,REPUBLICA BOLIVARIANA DE VENEZUELA,,Almagro,Comuna 5,,
-58.416869099127204,-34.6173341008678,5809.0,B-CR-05809,,,Boedo Av. y Venezuela,,Coordenada,,4.0,,,,3054,CRUCE SEMAFORIZADO,BOEDO AV.,,Almagro,Comuna 5,,
-58.4182818988278,-34.6174421003788,5810.0,B-CR-05810,,,Venezuela y Colombres,,Coordenada,,4.0,,,,3055,CRUCE SEMAFORIZADO,REPUBLICA BOLIVARIANA DE VENEZUELA,,Almagro,Comuna 5,,
-58.4196792990574,-34.6175593007344,5811.0,B-CR-05811,,,Venezuela y Castro Barros,,Coordenada,,4.0,,,,3056,CRUCE SEMAFORIZADO,REPUBLICA BOLIVARIANA DE VENEZUELA,,Almagro,Comuna 5,,
-58.428077298987,-34.620669200378195,5812.0,B-CR-05812,,,La Plata Av. y Formosa,,Coordenada,,4.0,,,,3057,CRUCE SEMAFORIZADO,LA PLATA AV.,,Almagro,Comuna 5,,
-58.421559898519604,-34.617683300717395,5813.0,B-CR-05813,,,Venezuela y Yapeyú,,Coordenada,,4.0,,,,3058,CRUCE SEMAFORIZADO,REPUBLICA BOLIVARIANA DE VENEZUELA,,Almagro,Comuna 5,,
-58.4225794988725,-34.6177698008648,5814.0,B-CR-05814,,,Venezuela y Bocayuva Quintino,,Coordenada,,4.0,,,,3059,CRUCE SEMAFORIZADO,REPUBLICA BOLIVARIANA DE VENEZUELA,,Almagro,Comuna 5,,
-58.4243961990088,-34.6179311007924,5815.0,B-CR-05815,,,Venezuela y 33 Orientales,,Coordenada,,4.0,,,,3060,CRUCE SEMAFORIZADO,REPUBLICA BOLIVARIANA DE VENEZUELA,,Almagro,Comuna 5,,
-58.4258015985641,-34.6180390009757,5816.0,B-CR-05816,,,Venezuela y Mármol José,,Coordenada,,4.0,,,,3061,CRUCE SEMAFORIZADO,REPUBLICA BOLIVARIANA DE VENEZUELA,,Almagro,Comuna 5,,
-58.42730959919721,-34.618169201083305,5817.0,B-CR-05817,,,Venezuela y Muñiz,,Coordenada,,4.0,,,,3062,CRUCE SEMAFORIZADO,REPUBLICA BOLIVARIANA DE VENEZUELA,,Almagro,Comuna 5,,
-58.4285483990836,-34.6182846004858,5818.0,B-CR-05818,,,La Plata Av. y Venezuela,,Coordenada,,4.0,,,,3063,CRUCE SEMAFORIZADO,LA PLATA AV.,,Almagro,Comuna 5,,
-58.429963798491,-34.6184718011868,5819.0,B-CR-05819,,,Rosario y Senillosa,,Coordenada,,4.0,,,,3064,CRUCE SEMAFORIZADO,ROSARIO,,Caballito,Comuna 6,,
-58.431310299234106,-34.6186664010292,5820.0,B-CR-05820,,,Rosario y Doblas,,Coordenada,,4.0,,,,3065,CRUCE SEMAFORIZADO,ROSARIO,,Caballito,Comuna 6,,
-58.413422799202394,-34.612599300553,5821.0,B-CR-05821,,,Yrigoyen Hipólito y Sánchez de Loria,,Coordenada,,4.0,,,,3066,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO AV.",,Balvanera,Comuna 3,,
-58.4147843987426,-34.6130226007176,5822.0,B-CR-05822,,,Yrigoyen Hipólito y Virrey Liniers,,Coordenada,,4.0,,,,3067,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO AV.",,Almagro,Comuna 5,,
-58.4162237994708,-34.6135379010614,5823.0,B-CR-05823,,,Yrigoyen Hipólito y Maza,,Coordenada,,4.0,,,,3068,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO AV.",,Almagro,Comuna 5,,
-58.417261998957606,-34.6138709003985,5824.0,B-CR-05824,,,Boedo Av. y Yrigoyen Hipólito,,Coordenada,,4.0,,,,3069,CRUCE SEMAFORIZADO,BOEDO,,Almagro,Comuna 5,,
-58.4186806990084,-34.6142870009885,5825.0,B-CR-05825,,,Yrigoyen Hipólito y Colombres,,Coordenada,,4.0,,,,3070,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO AV.",,Almagro,Comuna 5,,
-58.42031409905871,-34.614585200907506,5826.0,B-CR-05826,,,Yrigoyen Hipólito y Castro Barros,,Coordenada,,4.0,,,,3071,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO AV.",,Almagro,Comuna 5,,
-58.421630899054,-34.6146812004118,5827.0,B-CR-05827,,,Yrigoyen Hipólito y Yapeyú,,Coordenada,,4.0,,,,3072,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO AV.",,Almagro,Comuna 5,,
-58.423060799328006,-34.614745300683104,5828.0,B-CR-05828,,,Yrigoyen Hipólito y Bocayuva Quintino,,Coordenada,,4.0,,,,3073,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO AV.",,Almagro,Comuna 5,,
-58.424560198683395,-34.6148135011876,5829.0,B-CR-05829,,,Yrigoyen Hipólito y 33 Orientales,,Coordenada,,4.0,,,,3074,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO AV.",,Almagro,Comuna 5,,
-58.4171239992031,-34.6145499006833,5830.0,B-CR-05830,,,Boedo Av. y Moreno,,Coordenada,,4.0,,,,3075,CRUCE SEMAFORIZADO,BOEDO,,Almagro,Comuna 5,,
-58.412883299128,-34.6140952011494,5831.0,B-CR-05831,,,Moreno y Sánchez de Loria,,Coordenada,,4.0,,,,3076,CRUCE SEMAFORIZADO,MORENO,,Balvanera,Comuna 3,,
-58.4199059984923,-34.61665640041,5833.0,B-CR-05833,,,Castro Barros Av. y Quito,,Coordenada,,4.0,,,,3077,CRUCE SEMAFORIZADO,CASTRO BARROS AV.,,Almagro,Comuna 5,,
-58.4283228990133,-34.6194171011729,5841.0,B-CR-05841,,,La Plata Av. y Agrelo,,Coordenada,,4.0,,,,3078,CRUCE SEMAFORIZADO,LA PLATA AV.,,Almagro,Comuna 5,,
-58.4287935989107,-34.6171748011132,5843.0,B-CR-05843,,,La Plata Av. y Quito,,Coordenada,,4.0,,,,3079,CRUCE SEMAFORIZADO,LA PLATA AV.,,Almagro,Comuna 5,,
-58.4273613989328,-34.6170922004103,5847.0,B-CR-05847,,,Muñiz y Quito,,Coordenada,,4.0,,,,3080,CRUCE SEMAFORIZADO,MU\u00d1IZ,,Almagro,Comuna 5,,
-58.4167434991801,-34.6185351010726,5849.0,B-CR-05849,,,Boedo Av. y Agrelo,,Coordenada,,4.0,,,,3081,CRUCE SEMAFORIZADO,BOEDO AV.,,Almagro,Comuna 5,,
-58.422895999387706,-34.6157904007905,5851.0,B-CR-05851,,,Belgrano Av. y Bocayuva Quintino,,Coordenada,,4.0,,,,3082,CRUCE SEMAFORIZADO,BELGRANO,,Almagro,Comuna 5,,
-58.4159708993004,-34.614431200841395,5860.0,B-CR-05860,,,Maza y Moreno,,Coordenada,,4.0,,,,3083,CRUCE SEMAFORIZADO,MAZA,,Almagro,Comuna 5,,
-58.4282755989431,-34.6132590004251,5901.0,B-CR-05901,,,Yatay y Lezica,,Coordenada,,4.0,,,,3084,CRUCE SEMAFORIZADO,YATAY,,Almagro,Comuna 5,,
-58.4144612989771,-34.610720500993196,5902.0,B-CR-05902,,,Rivadavia Av. y Loria,,Coordenada,,4.0,,,,3085,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.415772299124605,-34.6108191008314,5903.0,B-CR-05903,,,Rivadavia Av. y Virrey Liniers,,Coordenada,,4.0,,,,3086,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Almagro,Comuna 5,,
-58.417313298432504,-34.6109234009599,5904.0,B-CR-05904,,,Rivadavia Av. y Maza,,Coordenada,,4.0,,,,3087,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Almagro,Comuna 5,,
-58.41847759911511,-34.6110095006137,5905.0,B-CR-05905,,,Rivadavia Av. y Boedo,,Coordenada,,4.0,,,,3088,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Almagro,Comuna 5,,
-58.4197176992423,-34.6111157008973,5906.0,B-CR-05906,,,Rivadavia Av. y Colombres,,Coordenada,,4.0,,,,3089,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Almagro,Comuna 5,,
-58.42100319944571,-34.6115009010691,5907.0,B-CR-05907,,,Rivadavia Av. y Castro BarrosAv.,,Coordenada,,4.0,,,,3090,CRUCE SEMAFORIZADO,,,Almagro,Comuna 5,,
-58.42359929882521,-34.612598600960695,5908.0,B-CR-05908,,,Rivadavia Av. y Bocayuva Quintino,,Coordenada,,4.0,,,,3091,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Almagro,Comuna 5,,
-58.42494569934961,-34.6131672006279,5909.0,B-CR-05909,,,Rivadavia Av. y 33 Orientales,,Coordenada,,4.0,,,,3092,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Almagro,Comuna 5,,
-58.426138198460905,-34.6137249004388,5910.0,B-CR-05910,,,Rivadavia Av. y Mármol José,,Coordenada,,4.0,,,,3093,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Almagro,Comuna 5,,
-58.427618999313495,-34.6143610006888,5911.0,B-CR-05911,,,Rivadavia Av. y Muñiz,,Coordenada,,4.0,,,,3094,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Almagro,Comuna 5,,
-58.4292587993884,-34.6150860005371,5912.0,B-CR-05912,,,Rivadavia Av. y La Plata Av.,,Coordenada,,4.0,,,,3095,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Almagro,Comuna 5,,
-58.430874599236795,-34.6158008010537,5914.0,B-CR-05914,,,Rivadavia Av. y República de Indonesia,,Coordenada,,4.0,,,,3096,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Caballito,Comuna 6,,
-58.4316465989291,-34.6161450005569,5915.0,B-CR-05915,,,Rivadavia Av. y Otamendi,,Coordenada,,4.0,,,,3097,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Caballito,Comuna 6,,
-58.4328686994246,-34.6166881007278,5916.0,B-CR-05916,,,Rivadavia Av. y Campichuelo,,Coordenada,,4.0,,,,3098,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Caballito,Comuna 6,,
-58.4340608989106,-34.6169048006569,5917.0,B-CR-05917,,,Rivadavia Av. y Capilla Caacupé,,Coordenada,,4.0,,,,3099,CRUCE SEMAFORIZADO,,,Caballito,Comuna 6,,
-58.4347429986938,-34.6175115011869,5918.0,B-CR-05918,,,Rivadavia Av. y Balcarce Florencio,,Coordenada,,4.0,,,,3100,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Caballito,Comuna 6,,
-58.4159585986326,-34.6094404005787,5919.0,B-CR-05919,,,Mitre Bartolomé y Billinghurst,,Coordenada,,4.0,,,,3101,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Almagro,Comuna 5,,
-58.418657299062396,-34.609629700424,5920.0,B-CR-05920,,,Mitre Bartolomé y Bulnes,,Coordenada,,4.0,,,,3102,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Almagro,Comuna 5,,
-58.4199191994666,-34.6097004005657,5921.0,B-CR-05921,,,Mitre Bartolomé y Salguero Jerónimo,,Coordenada,,4.0,,,,3103,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Almagro,Comuna 5,,
-58.421272698494995,-34.609914301052605,5922.0,B-CR-05922,,,Medrano Av. y Mitre Bartolomé,,Coordenada,,4.0,,,,3104,CRUCE SEMAFORIZADO,MEDRANO AV.,,Almagro,Comuna 5,,
-58.41783449892771,-34.6124789007016,5923.0,B-CR-05923,,,Boedo Av. y Don Bosco,,Coordenada,,4.0,,,,3105,CRUCE SEMAFORIZADO,BOEDO,,Almagro,Comuna 5,,
-58.4191623988576,-34.612803401183804,5924.0,B-CR-05924,,,Colombres y Don Bosco,,Coordenada,,4.0,,,,3106,CRUCE SEMAFORIZADO,COLOMBRES,,Almagro,Comuna 5,,
-58.4206184984264,-34.6132019010293,5925.0,B-CR-05925,,,Castro Barros y Don Bosco,,Coordenada,,4.0,,,,3107,CRUCE SEMAFORIZADO,CASTRO BARROS AV.,,Almagro,Comuna 5,,
-58.4274547993644,-34.614980000695894,5926.0,B-CR-05926,,,Yrigoyen Hipólito y Muñiz,,Coordenada,,4.0,,,,3108,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO AV.",,Almagro,Comuna 5,,
-58.422427899348605,-34.6120757004717,5927.0,B-CR-05927,,,Rivadavia Av. y Yapeyú,,Coordenada,,4.0,,,,3109,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Almagro,Comuna 5,,
-58.4174096989886,-34.6095565009556,5928.0,B-CR-05928,,,Mitre Bartolomé y Bravo Mario,,Coordenada,,4.0,,,,3110,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Almagro,Comuna 5,,
-58.430092198851995,-34.6140057005818,5929.0,B-CR-05929,,,Río de Janeiro y Yerbal,,Coordenada,,4.0,,,,3111,CRUCE SEMAFORIZADO,RIO DE JANEIRO,,Caballito,Comuna 6,,
-58.4334038986648,-34.615540100698105,5930.0,B-CR-05930,,,Campichuelo y Yerbal,,Coordenada,,4.0,,,,3112,CRUCE SEMAFORIZADO,CAMPICHUELO,,Caballito,Comuna 6,,
-58.433731198569994,-34.614847100742004,5931.0,B-CR-05931,,,Campichuelo y Flores Venancio Gral.,,Coordenada,,4.0,,,,3113,CRUCE SEMAFORIZADO,CAMPICHUELO,,Caballito,Comuna 6,,
-58.430023798464696,-34.6154366005426,5942.0,B-CR-05942,,,Rivadavia Av. y Río de Janeiro,,Coordenada,,4.0,,,,3114,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Almagro,Comuna 5,,
-58.4908499984048,-34.6270400005983,6130.0,B-CR-06130,,,Av.J.B.Justo y Av.lisboa,,Coordenada,,4.0,,,,3115,CRUCE SEMAFORIZADO,,,Floresta,Comuna 10,,
-58.4822240992334,-34.6103984006931,6309.0,B-CR-06309,,,Nazca Av. y García Juan A.,,Coordenada,,4.0,,,,3116,CRUCE SEMAFORIZADO,NAZCA AV.,,Villa Santa Rita,Comuna 11,,
-58.4814183988404,-34.6114033005815,6310.0,B-CR-06310,,,Nazca Av. y San Blás,,Coordenada,,4.0,,,,3117,CRUCE SEMAFORIZADO,NAZCA AV.,,Villa Santa Rita,Comuna 11,,
-58.479823098931895,-34.6134046008929,6311.0,B-CR-06311,,,Nazca Av. y Cervantes A.M.,,Coordenada,,4.0,,,,3118,CRUCE SEMAFORIZADO,NAZCA AV.,,Villa Santa Rita,Comuna 11,,
-58.479030498591,-34.614408300897196,6312.0,B-CR-06312,,,Nazca Av. y Diaz César,,Coordenada,,4.0,,,,3119,CRUCE SEMAFORIZADO,NAZCA AV.,,Villa Santa Rita,Comuna 11,,
-58.4782262986364,-34.615424400890795,6313.0,B-CR-06313,,,Nazca Av. y Remedios de Escalada de San Martín,,Coordenada,,4.0,,,,3120,CRUCE SEMAFORIZADO,NAZCA AV.,,Villa Santa Rita,Comuna 11,,
-58.476623399432896,-34.617428301153005,6314.0,B-CR-06314,,,Nazca Av. y Tres Arroyos,,Coordenada,,4.0,,,,3121,CRUCE SEMAFORIZADO,NAZCA AV.,,Villa Santa Rita,Comuna 11,,
-58.4760526990368,-34.6181500004281,6315.0,B-CR-06315,,,Nazca Av. y Justo Juan B. Av.,,Coordenada,,4.0,,,,3122,CRUCE SEMAFORIZADO,NAZCA AV.,,Villa Santa Rita,Comuna 11,,
-58.475819898489895,-34.618442100458395,6316.0,B-CR-06316,,,Nazca Av. y Galicia,,Coordenada,,4.0,,,,3123,CRUCE SEMAFORIZADO,NAZCA AV.,,Villa Santa Rita,Comuna 11,,
-58.4806319985561,-34.612404100510204,6317.0,B-CR-06317,,,Nazca Av. y Camarones,,Coordenada,,4.0,,,,3124,CRUCE SEMAFORIZADO,NAZCA AV.,,Villa Santa Rita,Comuna 11,,
-58.4750177985252,-34.619439200394,6318.0,B-CR-06318,,,Nazca Av. y Luis Viale,,Coordenada,,4.0,,,,3125,CRUCE SEMAFORIZADO,NAZCA AV.,,Villa Santa Rita,Comuna 11,,
-58.47704289848021,-34.6192078011725,6319.0,B-CR-06319,,,Justo Juan B. Av. y Argerich,,Coordenada,,4.0,,,,3126,CRUCE SEMAFORIZADO,"JUSTO, JUAN B. AV.",,Villa Santa Rita,Comuna 11,,
-58.477420898804105,-34.616425300879,6328.0,B-CR-06328,,,Nazca Av. y Belaustegui,,Coordenada,,4.0,,,,3127,CRUCE SEMAFORIZADO,NAZCA AV.,,Villa Santa Rita,Comuna 11,,
-58.4829833991092,-34.6094398010853,6339.0,B-CR-06339,,,Nazca Av. y Gonzalez Elpidio,,Coordenada,,4.0,,,,3128,CRUCE SEMAFORIZADO,NAZCA AV.,,Villa Santa Rita,Comuna 11,,
-58.486677398630704,-34.61558790072,6346.0,B-CR-06346,,,Camarones y Lavallol,,Coordenada,,4.0,,,,3129,CRUCE SEMAFORIZADO,,,Villa Santa Rita,Comuna 11,,
-58.4794064984228,-34.6207354007006,6355.0,B-CR-06355,,,Justo Juan B. Av. y Cuenca,,Coordenada,,4.0,,,,3130,CRUCE SEMAFORIZADO,"JUSTO, JUAN B. AV.",,Villa Santa Rita,Comuna 11,,
-58.4807167984528,-34.6221205009789,6356.0,B-CR-06356,,,Justo Juan B. Av. y Concordia,,Coordenada,,4.0,,,,3131,CRUCE SEMAFORIZADO,"JUSTO, JUAN B. AV.",,Villa Santa Rita,Comuna 11,,
-58.4782963984521,-34.6198708007907,6357.0,B-CR-06357,,,Justo Juan B. Av. y Helguera,,Coordenada,,4.0,,,,3132,CRUCE SEMAFORIZADO,"JUSTO, JUAN B. AV.",,Villa Santa Rita,Comuna 11,,
-58.481788899422206,-34.622935400742,6358.0,B-CR-06358,,,Justo Juan B. Av. y Lamarca Emilio,,Coordenada,,4.0,,,,3133,CRUCE SEMAFORIZADO,"JUSTO, JUAN B. AV.",,Villa Santa Rita,Comuna 11,,
-58.4836449989279,-34.6154172006135,6359.0,B-CR-06359,,,Cuenca y Magariños Cervantes A.,,Coordenada,,4.0,,,,3134,CRUCE SEMAFORIZADO,CUENCA,,Villa Santa Rita,Comuna 11,,
-58.482566298517895,-34.6235364006842,6368.0,B-CR-06368,,,Justo Juan B. Av. y San Nicolás,,Coordenada,,4.0,,,,3135,CRUCE SEMAFORIZADO,"JUSTO, JUAN B. AV.",,Villa Santa Rita,Comuna 11,,
-58.467047598634004,-34.6123675010796,6373.0,B-CR-06373,,,Boyaca  y  Tres Arroyos,,Coordenada,,4.0,,,,3136,CRUCE SEMAFORIZADO,BOYACA,,Villa Gral. Mitre,Comuna 11,,
-58.451622799075096,-34.6117384006359,6399.0,B-CR-06399,,,Franklin y Espinosa,,Coordenada,,4.0,,,,3137,CRUCE SEMAFORIZADO,FRANKLIN,,Caballito,Comuna 6,,
-58.448911798955095,-34.6088287012358,6400.0,B-CR-06400,,,Gaona Av. y Repetto,,Coordenada,,4.0,,,,3138,CRUCE SEMAFORIZADO,GAONA AV.,,Caballito,Comuna 6,,
-58.449931399368104,-34.609390600561596,6401.0,B-CR-06401,,,Gaona Av. y Cucha Cucha,,Coordenada,,4.0,,,,3139,CRUCE SEMAFORIZADO,GAONA AV.,,Caballito,Comuna 6,,
-58.4509729992743,-34.609959000939604,6402.0,B-CR-06402,,,Gaona Av. y Pujol,,Coordenada,,4.0,,,,3140,CRUCE SEMAFORIZADO,GAONA AV.,,Caballito,Comuna 6,,
-58.4522809990267,-34.6106658010995,6403.0,B-CR-06403,,,Gaona Av. y Espinosa,,Coordenada,,4.0,,,,3141,CRUCE SEMAFORIZADO,GAONA AV.,,Caballito,Comuna 6,,
-58.4535167986522,-34.6113389011909,6404.0,B-CR-06404,,,Gaona Av. y Paysandú,,Coordenada,,4.0,,,,3142,CRUCE SEMAFORIZADO,GAONA AV.,,Caballito,Comuna 6,,
-58.4547615986734,-34.6119594009987,6405.0,B-CR-06405,,,Gaona Av. y Fragata Sarmiento,,Coordenada,,4.0,,,,3143,CRUCE SEMAFORIZADO,GAONA AV.,,Caballito,Comuna 6,,
-58.4553023984989,-34.6121878007011,6406.0,B-CR-06406,,,Gaona Av. y Oroño Nicasio,,Coordenada,,4.0,,,,3144,CRUCE SEMAFORIZADO,GAONA AV.,,Caballito,Comuna 6,,
-58.457101598449405,-34.612921300943604,6407.0,B-CR-06407,,,Gaona Av. y Segui,,Coordenada,,4.0,,,,3145,CRUCE SEMAFORIZADO,GAONA AV.,,Caballito,Comuna 6,,
-58.463039299175996,-34.6152281008947,6408.0,B-CR-06408,,,Gaona Av. y Lamas Andrés,,Coordenada,,4.0,,,,3146,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Gral. Mitre,Comuna 11,,
-58.4594635984432,-34.6138842012137,6409.0,B-CR-06409,,,Gaona Av. y Alvarez Donato Av.,,Coordenada,,4.0,,,,3147,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Gral. Mitre,Comuna 11,,
-58.4606776989443,-34.6143362008488,6410.0,B-CR-06410,,,Gaona Av. y Trelles,,Coordenada,,4.0,,,,3148,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Gral. Mitre,Comuna 11,,
-58.461867698532494,-34.6147836007737,6411.0,B-CR-06411,,,Gaona Av. y Terrero,,Coordenada,,4.0,,,,3149,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Gral. Mitre,Comuna 11,,
-58.464392399271205,-34.6157262005344,6412.0,B-CR-06412,,,Gaona Av. y Boyacá Av.,,Coordenada,,4.0,,,,3150,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Gral. Mitre,Comuna 11,,
-58.4656992993353,-34.6162866010569,6413.0,B-CR-06413,,,Gaona Av. y Gavilán,,Coordenada,,4.0,,,,3151,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Gral. Mitre,Comuna 11,,
-58.4666561992327,-34.6166867007157,6414.0,B-CR-06414,,,Gaona Av. y Caracas,,Coordenada,,4.0,,,,3152,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Gral. Mitre,Comuna 11,,
-58.469130399307396,-34.6177984005106,6415.0,B-CR-06415,,,Gaona Av. y Artigas José G. Gral.,,Coordenada,,4.0,,,,3153,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Gral. Mitre,Comuna 11,,
-58.4716549989079,-34.6191596009341,6416.0,B-CR-06416,,,Gaona Av. y Condarco ,,Coordenada,,4.0,,,,3154,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Santa Rita,Comuna 11,,
-58.47295459865911,-34.6198430011669,6417.0,B-CR-06417,,,Gaona Av. y Terrada,,Coordenada,,4.0,,,,3155,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Santa Rita,Comuna 11,,
-58.4742196985552,-34.6204986011473,6418.0,B-CR-06418,,,Gaona Av. y Nazca Av.,,Coordenada,,4.0,,,,3156,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Santa Rita,Comuna 11,,
-58.475489998734595,-34.621173900978796,6419.0,B-CR-06419,,,Gaona Av. y Argerich,,Coordenada,,4.0,,,,3157,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Santa Rita,Comuna 11,,
-58.47781539927529,-34.6223835006114,6420.0,B-CR-06420,,,Gaona Av. y Cuenca,,Coordenada,,4.0,,,,3158,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Santa Rita,Comuna 11,,
-58.479386898695296,-34.6231956010464,6421.0,B-CR-06421,,,Gaona Av. y Concordia,,Coordenada,,4.0,,,,3159,CRUCE SEMAFORIZADO,GAONA AV.,,Floresta,Comuna 10,,
-58.4807869991129,-34.6237946009591,6422.0,B-CR-06422,,,Gaona Av. y Lamarca Emilio,,Coordenada,,4.0,,,,3160,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Santa Rita,Comuna 11,,
-58.464837998629896,-34.6180198007762,6423.0,B-CR-06423,,,Neuquén y Gavilán,,Coordenada,,4.0,,,,3161,CRUCE SEMAFORIZADO,NEUQUEN,,Flores,Comuna 7,,
-58.47677759929971,-34.621814600871204,6424.0,B-CR-06424,,,Gaona Av. y Helguera,,Coordenada,,4.0,,,,3162,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Santa Rita,Comuna 11,,
-58.4704094993591,-34.6184959005743,6425.0,B-CR-06425,,,Gaona Av. y Bolivia,,Coordenada,,4.0,,,,3163,CRUCE SEMAFORIZADO,GAONA AV.,,Villa Gral. Mitre,Comuna 11,,
-58.463778498486995,-34.6201943012274,6426.0,B-CR-06426,,,Gavilán y Vallese Felipe,,Coordenada,,4.0,,,,3164,CRUCE SEMAFORIZADO,GAVILAN,,Flores,Comuna 7,,
