,Id,semaforo_15m
18366,LC-2021-0195896,False
18367,LC-2021-0196015,True
18368,LC-2021-0198910,False
18369,LC-2021-0202558,False
18370,LC-2021-0196252,False
18371,LC-2021-0196547,False
18372,LC-2021-0196701,False
18373,LC-2021-0196770,False
18374,LC-2021-0196961,True
18375,LC-2021-0197025,True
18376,LC-2021-0197351,True
18377,LC-2021-0197509,True
18378,LC-2021-0197644,False
18379,LC-2021-0197780,False
18380,LC-2021-0197801,True
18381,LC-2021-0197811,True
18382,LC-2021-0197854,True
18383,LC-2021-0197893,True
18384,LC-2021-0198494,False
18385,LC-2021-0198538,False
18386,LC-2021-0198842,False
18387,LC-2021-0198853,True
18388,LC-2021-0198926,False
18389,LC-2021-0198968,False
18390,LC-2021-0199150,False
18391,LC-2021-0199299,False
18392,LC-2021-0199336,False
18393,LC-2021-0199452,False
18394,LC-2021-0199515,True
18395,LC-2021-0199526,False
18396,LC-2021-0199581,False
18397,LC-2021-0199664,False
18398,LC-2021-0199813,False
18399,LC-2021-0200195,False
18400,LC-2021-0200546,False
18401,LC-2021-0200342,False
18402,LC-2021-0200531,False
18403,LC-2021-0200684,True
18404,LC-2021-0200747,True
18405,LC-2021-0201166,False
18406,LC-2021-0201510,True
18407,LC-2021-0201605,True
18408,LC-2021-0201964,True
18409,LC-2021-0202478,False
18410,LC-2021-0202498,False
18411,LC-2021-0202588,False
18412,LC-2021-0202672,False
18413,LC-2021-0202784,False
18414,LC-2021-0202900,False
18415,LC-2021-0203108,False
18416,LC-2021-0203212,True
18417,LC-2021-0203225,True
18418,LC-2021-0204446,False
18419,LC-2021-0204541,False
18420,LC-2021-0204627,True
18421,LC-2021-0204704,False
18422,LC-2021-0204799,False
18423,LC-2021-0204899,True
18424,LC-2021-0204956,True
18425,LC-2021-0204973,False
18426,LC-2021-0206055,True
18427,LC-2021-0209125,True
18428,LC-2021-0205870,True
18429,LC-2021-0205896,True
18430,LC-2021-0206536,False
18431,LC-2021-0206622,False
18432,LC-2021-0210301,False
18433,LC-2021-0215714,True
18434,LC-2021-0252947,True
18435,LC-2021-0258780,True
18436,LC-2021-0207093,False
18437,LC-2021-0208134,False
18438,LC-2021-0208381,False
18439,LC-2021-0208444,True
18440,LC-2021-0208494,False
18441,LC-2021-0208544,False
18442,LC-2021-0208620,False
18443,LC-2021-0229667,True
18444,LC-2021-0208986,True
18445,LC-2021-0209020,False
18446,LC-2021-0209373,False
18447,LC-2021-0209409,False
18448,LC-2021-0209423,False
18449,LC-2021-0209435,True
18450,LC-2021-0209445,False
18451,LC-2021-0209470,False
18452,LC-2021-0209920,True
18453,LC-2021-0209968,False
18454,LC-2021-0210119,False
18455,LC-2021-0210243,False
18456,LC-2021-0210277,False
18457,LC-2021-0210297,False
18458,LC-2021-0210419,True
18459,LC-2021-0210423,True
18460,LC-2021-0210484,False
18461,LC-2021-0210549,True
18462,LC-2021-0211393,False
18463,LC-2021-0213724,True
18464,LC-2021-0238082,False
18465,LC-2021-0210808,False
18466,LC-2021-0211111,True
18467,LC-2021-0211347,False
18468,LC-2021-0211446,False
18469,LC-2021-0212038,False
18470,LC-2021-0213456,True
18471,LC-2021-0225858,True
18472,LC-2021-0211817,True
18473,LC-2021-0212202,False
18474,LC-2021-0212273,True
18475,LC-2021-0212802,False
18476,LC-2021-0212887,True
18477,LC-2021-0213052,True
18478,LC-2021-0213925,False
18479,LC-2021-0213988,False
18480,LC-2021-0214316,False
18481,LC-2021-0217665,True
18482,LC-2021-0214544,False
18483,LC-2021-0214876,True
18484,LC-2021-0214960,True
18485,LC-2021-0215440,True
18486,LC-2021-0215485,False
18487,LC-2021-0215681,True
18488,LC-2021-0215683,False
18489,LC-2021-0215847,False
18490,LC-2021-0215904,False
18491,LC-2021-0216071,False
18492,LC-2021-0216875,False
18493,LC-2021-0216699,False
18494,LC-2021-0216741,False
18495,LC-2021-0217242,True
18496,LC-2021-0217503,False
18497,LC-2021-0217656,False
18498,LC-2021-0217717,False
18499,LC-2021-0217781,False
18500,LC-2021-0218201,True
18501,LC-2021-0224237,True
18502,LC-2021-0218308,False
18503,LC-2021-0218705,True
18504,LC-2021-0218717,False
18505,LC-2021-0218940,False
18506,LC-2021-0219052,False
18507,LC-2021-0219060,False
18508,LC-2021-0219178,False
18509,LC-2021-0219269,False
18510,LC-2021-0219430,False
18511,LC-2021-0219531,False
18512,LC-2021-0220381,False
18513,LC-2021-0220721,True
18514,LC-2021-0221026,False
18515,LC-2021-0221146,True
18516,LC-2021-0221252,False
18517,LC-2021-0221354,True
18518,LC-2021-0221715,False
18519,LC-2021-0221947,True
18520,LC-2021-0222096,True
18521,LC-2021-0222229,False
18522,LC-2021-0222236,False
18523,LC-2021-0222437,False
18524,LC-2021-0222467,True
18525,LC-2021-0222669,True
18526,LC-2021-0222923,False
18527,LC-2021-0223032,False
18528,LC-2021-0223058,True
18529,LC-2021-0223124,False
18530,LC-2021-0223335,False
18531,LC-2021-0224173,True
18532,LC-2021-0225166,False
18533,LC-2021-0225539,False
18534,LC-2021-0225946,True
18535,LC-2021-0226377,True
18536,LC-2021-0226419,False
18537,LC-2021-0226496,True
18538,LC-2021-0226620,False
18539,LC-2021-0226625,False
18540,LC-2021-0226909,True
18541,LC-2021-0228214,True
18542,LC-2021-0233457,True
18543,LC-2021-0235938,False
18544,LC-2021-0250279,False
18545,LC-2021-0227756,True
18546,LC-2021-0227790,True
18547,LC-2021-0227955,False
18548,LC-2021-0227978,False
18549,LC-2021-0228173,False
18550,LC-2021-0228271,True
18551,LC-2021-0228386,False
18552,LC-2021-0228414,True
18553,LC-2021-0228475,False
18554,LC-2021-0228477,True
18555,LC-2021-0228941,True
18556,LC-2021-0228975,True
18557,LC-2021-0229365,False
18558,LC-2021-0229532,False
18559,LC-2021-0229780,True
18560,LC-2021-0230186,False
18561,LC-2021-0230395,False
18562,LC-2021-0230459,True
18563,LC-2021-0230529,True
18564,LC-2021-0239334,True
18565,LC-2021-0260008,False
18566,LC-2021-0230889,False
18567,LC-2021-0231004,False
18568,LC-2021-0231014,True
18569,LC-2021-0231090,True
18570,LC-2021-0231405,False
18571,LC-2021-0231446,False
18572,LC-2021-0231461,False
18573,LC-2021-0231669,False
18574,LC-2021-0231726,False
18575,LC-2021-0231727,True
18576,LC-2021-0231805,False
18577,LC-2021-0231830,True
18578,LC-2021-0232321,False
18579,LC-2021-0233941,True
18580,LC-2021-0237497,False
18581,LC-2021-0232539,True
18582,LC-2021-0232864,True
18583,LC-2021-0232929,False
18584,LC-2021-0233253,True
18585,LC-2021-0233282,True
18586,LC-2021-0233331,True
18587,LC-2021-0233848,False
18588,LC-2021-0234082,False
18589,LC-2021-0234214,True
18590,LC-2021-0234816,False
18591,LC-2021-0235170,False
18592,LC-2021-0235196,True
18593,LC-2021-0230174,False
18594,LC-2021-0235635,False
18595,LC-2021-0235738,True
18596,LC-2021-0235765,True
18597,LC-2021-0236123,True
18598,LC-2021-0236489,False
18599,LC-2021-0236593,True
18600,LC-2021-0236716,False
18601,LC-2021-0236825,False
18602,LC-2021-0237000,False
18603,LC-2021-0241150,True
18604,LC-2021-0268626,True
18605,LC-2021-0238308,False
18606,LC-2021-0238659,True
18607,LC-2021-0238695,True
18608,LC-2021-0239637,False
18609,LC-2021-0238964,False
18610,LC-2021-0239024,True
18611,LC-2021-0239025,False
18612,LC-2021-0239359,False
18613,LC-2021-0239635,False
18614,LC-2021-0239645,False
18615,LC-2021-0239706,True
18616,LC-2021-0240021,False
18617,LC-2021-0240084,False
18618,LC-2021-0240139,True
18619,LC-2021-0240185,False
18620,LC-2021-0240228,False
18621,LC-2021-0248232,True
18622,LC-2021-0266512,True
18623,LC-2021-0240418,True
18624,LC-2021-0240959,False
18625,LC-2021-0241015,True
18626,LC-2021-0241038,True
18627,LC-2021-0241403,False
18628,LC-2021-0242052,True
18629,LC-2021-0242063,False
18630,LC-2021-0242114,False
18631,LC-2021-0242355,False
18632,LC-2021-0242426,False
18633,LC-2021-0242646,True
18634,LC-2021-0243221,False
18635,LC-2021-0243805,False
18636,LC-2021-0255523,True
18637,LC-2021-0244155,False
18638,LC-2021-0244159,False
18639,LC-2021-0244238,False
18640,LC-2021-0244561,True
18641,LC-2021-0244584,True
18642,LC-2021-0244661,False
18643,LC-2021-0244885,False
18644,LC-2021-0244984,True
18645,LC-2021-0245452,False
18646,LC-2021-0251334,False
18647,LC-2021-0246019,False
18648,LC-2021-0246040,False
18649,LC-2021-0246201,False
18650,LC-2021-0246271,False
18651,LC-2021-0246297,False
18652,LC-2021-0246322,True
18653,LC-2021-0246362,False
18654,LC-2021-0246422,False
18655,LC-2021-0246524,False
18656,LC-2021-0246685,True
18657,LC-2021-0246753,False
18658,LC-2021-0246772,True
18659,LC-2021-0246932,False
18660,LC-2021-0246972,False
18661,LC-2021-0247122,True
18662,LC-2021-0247137,True
18663,LC-2021-0247163,False
18664,LC-2021-0247180,False
18665,LC-2021-0247218,False
18666,LC-2021-0247236,True
18667,LC-2021-0248351,False
18668,LC-2021-0248525,False
18669,LC-2021-0248577,False
18670,LC-2021-0297852,False
18671,LC-2021-0247762,False
18672,LC-2021-0248037,False
18673,LC-2021-0248184,False
18674,LC-2021-0248301,True
18675,LC-2021-0248324,False
18676,LC-2021-0248439,True
18677,LC-2021-0248633,True
18678,LC-2021-0248645,False
18679,LC-2021-0248655,False
18680,LC-2021-0248705,False
18681,LC-2021-0248728,False
18682,LC-2021-0248761,False
18683,LC-2021-0248774,True
18684,LC-2021-0248781,False
18685,LC-2021-0254862,True
18686,LC-2021-0249272,True
18687,LC-2021-0249758,True
18688,LC-2021-0249765,True
18689,LC-2021-0249979,False
18690,LC-2021-0249997,False
18691,LC-2021-0250016,False
18692,LC-2021-0250022,True
18693,LC-2021-0250039,True
18694,LC-2021-0250065,False
18695,LC-2021-0250210,False
18696,LC-2021-0250218,False
18697,LC-2021-0250228,False
18698,LC-2021-0250245,False
18699,LC-2021-0250335,False
18700,LC-2021-0250445,False
18701,LC-2021-0250531,True
18702,LC-2021-0250542,False
18703,LC-2021-0250685,True
18704,LC-2021-0251182,True
18705,LC-2021-0251533,False
18706,LC-2021-0252130,False
18707,LC-2021-0253962,True
18708,LC-2021-0255398,False
18709,LC-2021-0319544,True
18710,LC-2021-0250995,False
18711,LC-2021-0251078,False
18712,LC-2021-0251160,False
18713,LC-2021-0251180,False
18714,LC-2021-0251218,False
18715,LC-2021-0251283,False
18716,LC-2021-0251385,False
18717,LC-2021-0251528,False
18718,LC-2021-0251581,False
18719,LC-2021-0251693,False
18720,LC-2021-0251702,True
18721,LC-2021-0260815,False
18722,LC-2021-0251674,True
18723,LC-2021-0251863,True
18724,LC-2021-0252021,False
18725,LC-2021-0252118,True
18726,LC-2021-0252198,False
18727,LC-2021-0252255,False
18728,LC-2021-0269687,False
18729,LC-2021-0252503,True
18730,LC-2021-0252589,False
18731,LC-2021-0252911,False
18732,LC-2021-0253061,False
18733,LC-2021-0253074,True
18734,LC-2021-0253222,True
18735,LC-2021-0253403,False
18736,LC-2021-0253514,False
18737,LC-2021-0253567,False
18738,LC-2021-0253584,False
18739,LC-2021-0253618,True
18740,LC-2021-0253803,False
18741,LC-2021-0253824,True
18742,LC-2021-0254035,False
18743,LC-2021-0254042,False
18744,LC-2021-0254063,True
18745,LC-2021-0255594,False
18746,LC-2021-0256808,True
18747,LC-2021-0267943,True
18748,LC-2021-0254184,False
18749,LC-2021-0254382,False
18750,LC-2021-0254551,False
18751,LC-2021-0254654,True
18752,LC-2021-0254844,False
18753,LC-2021-0255216,False
18754,LC-2021-0255355,False
18755,LC-2021-0255387,True
18756,LC-2021-0255611,False
18757,LC-2021-0255626,False
18758,LC-2021-0255731,True
18759,LC-2021-0255796,False
18760,LC-2021-0255854,False
18761,LC-2021-0255918,False
18762,LC-2021-0256954,True
18763,LC-2021-0264704,False
18764,LC-2021-0267620,False
18765,LC-2021-0288528,True
18766,LC-2021-0256221,False
18767,LC-2021-0256435,False
18768,LC-2021-0256571,False
18769,LC-2021-0256615,False
18770,LC-2021-0257122,False
18771,LC-2021-0257356,False
18772,LC-2021-0257487,False
18773,LC-2021-0257546,False
18774,LC-2021-0257588,True
18775,LC-2021-0258412,True
18776,LC-2021-0304335,True
18777,LC-2021-0257902,True
18778,LC-2021-0257959,False
18779,LC-2021-0258048,False
18780,LC-2021-0258091,False
18781,LC-2021-0258159,False
18782,LC-2021-0258236,False
18783,LC-2021-0258417,True
18784,LC-2021-0258697,True
18785,LC-2021-0258802,False
18786,LC-2021-0258822,True
18787,LC-2021-0258910,False
18788,LC-2021-0259064,True
18789,LC-2021-0259121,False
18790,LC-2021-0259143,False
18791,LC-2021-0259260,False
18792,LC-2021-0259267,False
18793,LC-2021-0259280,True
18794,LC-2021-0259425,True
18795,LC-2021-0259429,False
18796,LC-2021-0259449,False
18797,LC-2021-0259604,False
18798,LC-2021-0260347,False
18799,LC-2021-0269818,False
18800,LC-2021-0279141,True
18801,LC-2021-0260152,True
18802,LC-2021-0260331,True
18803,LC-2021-0260411,False
18804,LC-2021-0260619,True
18805,LC-2021-0260630,True
18806,LC-2021-0260696,True
18807,LC-2021-0260879,False
18808,LC-2021-0260886,False
18809,LC-2021-0260917,True
18810,LC-2021-0260965,False
18811,LC-2021-0261051,True
18812,LC-2021-0261093,True
18813,LC-2021-0261105,False
18814,LC-2021-0261118,False
18815,LC-2021-0261175,False
18816,LC-2021-0261249,False
18817,LC-2021-0261256,False
18818,LC-2021-0261294,True
18819,LC-2021-0261345,True
18820,LC-2021-0261979,False
18821,LC-2021-0268144,False
18822,LC-2021-0271855,True
18823,LC-2021-0286307,True
18824,LC-2021-0310649,True
18825,LC-2021-0261608,False
18826,LC-2021-0261872,False
18827,LC-2021-0261913,True
18828,LC-2021-0261937,False
18829,LC-2021-0262021,False
18830,LC-2021-0262049,False
18831,LC-2021-0262220,True
18832,LC-2021-0262226,False
18833,LC-2021-0262238,True
18834,LC-2021-0262334,False
18835,LC-2021-0262556,True
18836,LC-2021-0262557,False
18837,LC-2021-0262658,False
18838,LC-2021-0300104,True
18839,LC-2021-0263096,False
18840,LC-2021-0263098,True
18841,LC-2021-0263102,False
18842,LC-2021-0263433,False
18843,LC-2021-0263451,False
18844,LC-2021-0263467,False
18845,LC-2021-0263536,True
18846,LC-2021-0263544,True
18847,LC-2021-0263592,False
18848,LC-2021-0263632,True
18849,LC-2021-0263675,False
18850,LC-2021-0263764,True
18851,LC-2021-0263818,False
18852,LC-2021-0264064,False
18853,LC-2021-0264216,False
18854,LC-2021-0264341,False
18855,LC-2021-0264656,True
18856,LC-2021-0264678,False
18857,LC-2021-0264791,False
18858,LC-2021-0264794,True
18859,LC-2021-0264804,False
18860,LC-2021-0264807,False
18861,LC-2021-0264837,False
18862,LC-2021-0264851,True
18863,LC-2021-0264868,False
18864,LC-2021-0264992,True
18865,LC-2021-0265115,False
18866,LC-2021-0265122,False
18867,LC-2021-0265366,False
18868,LC-2021-0265367,False
18869,LC-2021-0265415,False
18870,LC-2021-0265437,False
18871,LC-2021-0265575,True
18872,LC-2021-0266154,False
18873,LC-2021-0266242,False
18874,LC-2021-0266420,False
18875,LC-2021-0266701,False
18876,LC-2021-0266727,False
18877,LC-2021-0266897,False
18878,LC-2021-0266929,False
18879,LC-2021-0267010,True
18880,LC-2021-0267089,False
18881,LC-2021-0267101,False
18882,LC-2021-0267212,True
18883,LC-2021-0267285,False
18884,LC-2021-0267286,False
18885,LC-2021-0235884,False
18886,LC-2021-0267413,False
18887,LC-2021-0267539,False
18888,LC-2021-0267995,False
18889,LC-2021-0268007,True
18890,LC-2021-0268020,False
18891,LC-2021-0268116,True
18892,LC-2021-0268134,True
18893,LC-2021-0268435,False
18894,LC-2021-0268665,False
18895,LC-2021-0268690,True
18896,LC-2021-0268767,True
18897,LC-2021-0268871,False
18898,LC-2021-0269210,False
18899,LC-2021-0269544,False
18900,LC-2021-0269583,False
18901,LC-2021-0269619,False
18902,LC-2021-0269740,True
18903,LC-2021-0269826,False
18904,LC-2021-0270045,False
18905,LC-2021-0270252,False
18906,LC-2021-0270266,False
18907,LC-2021-0270449,False
18908,LC-2021-0270489,False
18909,LC-2021-0270539,False
18910,LC-2021-0270564,False
18911,LC-2021-0270589,True
18912,LC-2021-0270718,False
18913,LC-2021-0270731,False
18914,LC-2021-0270749,False
18915,LC-2021-0270797,False
18916,LC-2021-0270799,True
18917,LC-2021-0270901,True
18918,LC-2021-0270943,True
18919,LC-2021-0271090,True
18920,LC-2021-0285571,True
18921,LC-2021-0271183,True
18922,LC-2021-0271307,True
18923,LC-2021-0271423,False
18924,LC-2021-0271854,True
18925,LC-2021-0271874,False
18926,LC-2021-0271924,True
18927,LC-2021-0271987,True
18928,LC-2021-0271989,True
18929,LC-2021-0272002,False
18930,LC-2021-0272980,True
18931,LC-2021-0273058,True
18932,LC-2021-0273181,True
18933,LC-2021-0273291,False
18934,LC-2021-0273314,False
18935,LC-2021-0273416,False
18936,LC-2021-0273522,False
18937,LC-2021-0274648,True
18938,LC-2021-0274656,True
18939,LC-2021-0274710,True
18940,LC-2021-0274767,False
18941,LC-2021-0275004,True
18942,LC-2021-0276836,True
18943,LC-2021-0277600,True
18944,LC-2021-0303574,False
18945,LC-2021-0275047,True
18946,LC-2021-0276191,True
18947,LC-2021-0276389,False
18948,LC-2021-0276596,True
18949,LC-2021-0276619,True
18950,LC-2021-0276671,True
18951,LC-2021-0276680,False
18952,LC-2021-0276739,True
18953,LC-2021-0276797,False
18954,LC-2021-0276825,False
18955,LC-2021-0276841,True
18956,LC-2021-0276882,False
18957,LC-2021-0276941,False
18958,LC-2021-0277533,True
18959,LC-2021-0318449,False
18960,LC-2021-0276993,False
18961,LC-2021-0277018,False
18962,LC-2021-0277118,True
18963,LC-2021-0277139,False
18964,LC-2021-0277146,True
18965,LC-2021-0277156,True
18966,LC-2021-0277335,False
18967,LC-2021-0277344,False
18968,LC-2021-0277364,True
18969,LC-2021-0277393,True
18970,LC-2021-0277398,True
18971,LC-2021-0277662,True
18972,LC-2021-0277693,False
18973,LC-2021-0277696,True
18974,LC-2021-0277697,False
18975,LC-2021-0277722,False
18976,LC-2021-0303888,False
18977,LC-2021-0305786,True
18978,LC-2021-0277979,True
18979,LC-2021-0278032,True
18980,LC-2021-0278340,True
18981,LC-2021-0278647,True
18982,LC-2021-0278703,False
18983,LC-2021-0278767,False
18984,LC-2021-0278769,True
18985,LC-2021-0278831,False
18986,LC-2021-0278875,True
18987,LC-2021-0279122,False
18988,LC-2021-0279604,False
18989,LC-2021-0280871,False
18990,LC-2021-0280897,True
18991,LC-2021-0281095,False
18992,LC-2021-0283093,False
18993,LC-2021-0285194,False
18994,LC-2021-0285238,False
18995,LC-2021-0285280,False
18996,LC-2021-0285503,False
18997,LC-2021-0285569,True
18998,LC-2021-0285645,False
18999,LC-2021-0285688,False
19000,LC-2021-0285702,True
19001,LC-2021-0285740,True
19002,LC-2021-0285806,False
19003,LC-2021-0289583,False
19004,LC-2021-0289619,False
19005,LC-2021-0304156,True
19006,LC-2021-0285963,False
19007,LC-2021-0288474,True
19008,LC-2021-0288641,True
19009,LC-2021-0289015,True
19010,LC-2021-0289169,False
19011,LC-2021-0289263,False
19012,LC-2021-0289293,False
19013,LC-2021-0289402,False
19014,LC-2021-0289413,True
19015,LC-2021-0289444,True
19016,LC-2021-0289479,True
19017,LC-2021-0289568,True
19018,LC-2021-0289575,False
19019,LC-2021-0289905,False
19020,LC-2021-0290865,True
19021,LC-2021-0290966,False
19022,LC-2021-0289897,False
19023,LC-2021-0289908,True
19024,LC-2021-0289928,False
19025,LC-2021-0290227,True
19026,LC-2021-0290327,False
19027,LC-2021-0290358,False
19028,LC-2021-0290408,True
19029,LC-2021-0290623,False
19030,LC-2021-0291106,True
19031,LC-2021-0291140,True
19032,LC-2021-0291152,False
19033,LC-2021-0291181,True
19034,LC-2021-0292200,False
19035,LC-2021-0297208,True
19036,LC-2021-0297221,True
19037,LC-2021-0297295,True
19038,LC-2021-0297340,True
19039,LC-2021-0297364,False
19040,LC-2021-0297392,False
19041,LC-2021-0300472,False
19042,LC-2021-0300587,False
19043,LC-2021-0304416,True
19044,LC-2021-0307402,True
19045,LC-2021-0307853,False
19046,LC-2021-0311285,True
19047,LC-2021-0297550,True
19048,LC-2021-0297573,True
19049,LC-2021-0297602,False
19050,LC-2021-0297789,False
19051,LC-2021-0300551,True
19052,LC-2021-0300616,True
19053,LC-2021-0300645,True
19054,LC-2021-0300675,True
19055,LC-2021-0300778,False
19056,LC-2021-0300822,False
19057,LC-2021-0300852,False
19058,LC-2021-0301115,False
19059,LC-2021-0301172,False
19060,LC-2021-0301265,False
19061,LC-2021-0301307,False
19062,LC-2021-0301399,False
19063,LC-2021-0301761,False
19064,LC-2021-0303770,False
