Id,N_Victimas,Fecha,Franja_Hora,Tipo_Calle,Calle,Cruce,Comuna,Longitud,Latitud,Participantes,Victima,Acusado,Dataset,semaforo_30m,semaforo_15m
LC-2020-0571236,1,2020-10-18,13,CALLE,SD,False,1,-58.38150347611,-34.60965604932,SD-SD,SD,SD,lesion,True,True
LC-2020-0571442,5,2020-10-18,22,CALLE,SD,False,12,-58.487340596817,-34.571503203606,SD-SD,SD,SD,lesion,False,False
LC-2020-0571564,1,2020-10-19,22,CALLE,SD,False,4,-58.39542857135,-34.651509605712,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2020-0571755,1,2020-10-19,7,CALLE,SD,False,10,-58.502406650795,-34.63279495139,SD-SD,SD,SD,lesion,True,False
LC-2020-0571762,1,2020-10-19,7,CALLE,SD,False,9,-58.525059988152,-34.643704485854,SD-SD,SD,SD,lesion,False,False
LC-2020-0571811,1,2020-10-19,8,CALLE,SD,False,5,-58.421517326396,-34.626228853648,SD-SD,SD,SD,lesion,True,True
LC-2020-0571890,1,2020-10-19,9,CALLE,SD,False,12,-58.47422142048,-34.542599639673,SD-SD,SD,SD,lesion,False,False
LC-2020-0571911,1,2020-10-19,10,CALLE,SD,False,8,-58.48314,-34.68631,SD-SD,SD,SD,lesion,False,False
LC-2020-0572012,2,2020-10-19,9,CALLE,SD,False,8,-58.464152954621,-34.669644648483,SD-SD,SD,SD,lesion,False,False
LC-2020-0572031,1,2020-10-19,20,CALLE,SD,False,9,-58.524376978416,-34.639168267341,TAXI-AUTO,TAXI,AUTO,lesion,False,False
LC-2020-0572077,1,2020-10-19,11,CALLE,SD,False,4,-58.401746638524,-34.645785240692,SD-SD,SD,SD,lesion,True,True
LC-2020-0572192,1,2020-10-19,13,CALLE,SD,False,5,-58.41556111726,-34.604427881535,SD-SD,SD,SD,lesion,False,False
LC-2020-0572210,1,2020-10-19,13,CALLE,SD,False,5,-58.421308021631,-34.609801041458,SD-SD,SD,SD,lesion,True,True
LC-2020-0572351,1,2020-10-19,13,CALLE,SD,False,5,-58.4191130177,-34.637221076408,SD-SD,SD,SD,lesion,False,False
LC-2020-0572453,1,2020-10-19,15,CALLE,SD,False,6,-58.448088038446,-34.626778846782,SD-SD,SD,SD,lesion,False,False
LC-2020-0572474,1,2020-10-19,18,CALLE,SD,False,8,-58.497128504651,-34.677391955864,SD-SD,SD,SD,lesion,False,False
LC-2020-0572476,1,2020-10-19,14,CALLE,SD,False,1,-58.371733292538,-34.602917334502,SD-SD,SD,SD,lesion,False,False
LC-2020-0572657,1,2020-10-19,13,CALLE,SD,False,12,-58.488723190161,-34.554967073728,SD-SD,SD,SD,lesion,True,True
LC-2020-0572662,1,2020-10-19,15,CALLE,SD,False,12,-58.501302446799,-34.574571184472,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2020-0572755,1,2020-10-19,15,CALLE,SD,False,12,-58.478673931759,-34.540984104527,SD-SD,SD,SD,lesion,False,False
LC-2020-0572880,2,2020-10-19,16,CALLE,SD,False,4,-58.400567676566,-34.651070805528,SD-SD,SD,SD,lesion,False,False
LC-2020-0572901,1,2020-10-19,17,CALLE,SD,False,15,-58.42495609534,-34.597851290507,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2020-0572913,1,2020-10-19,18,CALLE,SD,False,4,-58.358395013684,-34.636145292776,PEATON-AUTO,PEATON,AUTO,lesion,True,True
LC-2020-0572959,3,2020-10-19,19,CALLE,SD,False,4,-58.388656583654,-34.655623632519,SD-SD,SD,SD,lesion,True,True
LC-2020-0573048,1,2020-10-19,21,CALLE,SD,False,11,-58.465881061003,-34.61022592245,MOTO-CAMIONETA,MOTO,CAMIONETA,lesion,False,False
LC-2020-0573065,1,2020-10-19,21,CALLE,SD,False,13,-58.456364020571,-34.55073900242,SD-SD,SD,SD,lesion,False,False
LC-2020-0573103,1,2020-10-19,20,CALLE,SD,False,9,-58.516505617255,-34.643115696251,SD-SD,SD,SD,lesion,False,False
LC-2020-0573164,1,2020-10-20,0,CALLE,SD,False,15,-58.449290873683,-34.606857069685,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2020-0573268,1,2020-10-20,7,CALLE,SD,False,9,-58.518399307019,-34.662524884133,MOTO-CAMIONETA,MOTO,CAMIONETA,lesion,False,False
LC-2020-0573279,3,2020-10-20,7,CALLE,SD,False,8,-58.471443113095,-34.680268849941,SD-SD,SD,SD,lesion,False,False
LC-2020-0573299,3,2020-10-20,8,CALLE,SD,False,4,-58.397435114162,-34.635648112322,SD-SD,SD,SD,lesion,True,True
LC-2020-0573371,1,2020-10-20,8,CALLE,SD,False,7,-58.46707755973,-34.622470626145,SD-SD,SD,SD,lesion,False,False
LC-2020-0573907,1,2020-10-20,12,CALLE,SD,False,14,-58.436513727188,-34.569088387255,MOTO-AUTO,MOTO,AUTO,lesion,True,False
LC-2020-0574077,2,2020-10-20,17,CALLE,SD,False,9,-58.501174291656,-34.661983848174,SD-SD,SD,SD,lesion,False,False
LC-2020-0574095,2,2020-10-20,14,CALLE,SD,False,10,-58.513044877304,-34.616731176198,SD-SD,SD,SD,lesion,False,False
LC-2020-0574109,1,2020-10-20,12,CALLE,SD,False,15,-58.43317291216,-34.594788405615,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2020-0574166,1,2020-10-20,20,CALLE,SD,False,7,-58.462035962715,-34.634080877126,SD-SD,SD,SD,lesion,True,False
LC-2020-0574171,1,2020-10-20,15,CALLE,SD,False,14,-58.423154932608,-34.597551122805,AUTO-MOTO,AUTO,MOTO,lesion,True,False
LC-2020-0574198,2,2020-10-20,16,CALLE,SD,False,11,-58.4870338643,-34.604785183286,SD-SD,SD,SD,lesion,True,True
LC-2020-0574456,1,2020-10-20,16,CALLE,SD,False,14,-58.409958442474,-34.577239592311,AUTO-AUTO,AUTO,AUTO,lesion,True,True
LC-2020-0574467,2,2020-10-20,20,CALLE,SD,False,3,-58.39981040905,-34.60111549643,SD-SD,SD,SD,lesion,True,True
LC-2020-0574508,1,2020-10-20,22,CALLE,SD,False,7,-58.458142863786,-34.624586022846,SD-SD,SD,SD,lesion,True,True
LC-2020-0574872,3,2020-10-21,8,CALLE,SD,False,8,-58.475028805125,-34.679035269632,SD-SD,SD,SD,lesion,False,False
LC-2020-0574912,1,2020-10-21,9,CALLE,SD,False,10,-58.529886910113,-34.614359313101,SD-SD,SD,SD,lesion,False,False
LC-2020-0574931,1,2020-10-21,15,CALLE,SD,False,8,-58.489287851412,-34.683124612001,SD-SD,SD,SD,lesion,False,False
LC-2020-0574962,1,2020-10-21,8,CALLE,SD,False,10,-58.494852422579,-34.629534457407,SD-SD,SD,SD,lesion,True,True
LC-2020-0574996,3,2020-10-21,8,CALLE,SD,False,12,-58.512492294473,-34.577890973999,SD-SD,SD,SD,lesion,False,False
LC-2020-0575117,1,2020-10-21,10,CALLE,SD,False,9,-58.49360722666,-34.667960525134,CICLISTA-CAMION,CICLISTA,CAMION,lesion,True,True
LC-2020-0575430,4,2020-10-21,14,CALLE,SD,False,4,-58.389974744303,-34.636168469015,SD-SD,SD,SD,lesion,False,False
LC-2020-0575510,1,2020-10-21,14,CALLE,SD,False,9,-58.475510095252,-34.654900300306,SD-SD,SD,SD,lesion,True,True
LC-2020-0575546,1,2020-10-21,13,CALLE,SD,False,14,-58.422996267985,-34.596760686426,MOTO-SD,MOTO,SD,lesion,False,False
LC-2020-0575552,1,2020-10-21,12,CALLE,SD,False,15,-58.496417817133,-34.596125701827,MOTO-TAXI,MOTO,TAXI,lesion,False,False
LC-2020-0575788,1,2020-10-21,15,CALLE,SD,False,3,-58.407693730934,-34.607837399787,SD-SD,SD,SD,lesion,True,True
LC-2020-0575847,1,2020-10-21,16,CALLE,SD,False,5,-58.425563226182,-34.626823770569,SD-AUTO,SD,AUTO,lesion,True,True
LC-2020-0575895,1,2020-10-21,15,CALLE,SD,False,6,-58.434764537233,-34.628157200261,SD-SD,SD,SD,lesion,False,False
LC-2020-0576009,1,2020-10-21,19,CALLE,SD,False,1,-58.380181952552,-34.594642233509,SD-SD,SD,SD,lesion,False,False
LC-2020-0576042,1,2020-10-21,12,CALLE,SD,False,3,-58.405569844133,-34.612420560635,SD-SD,SD,SD,lesion,True,True
LC-2020-0576070,1,2020-10-21,18,CALLE,SD,False,9,-58.467398254764,-34.651177578013,SD-SD,SD,SD,lesion,True,True
LC-2020-0576218,1,2020-10-21,22,CALLE,SD,False,11,-58.493942046508,-34.606852476854,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2020-0576279,1,2020-10-22,0,CALLE,SD,False,5,-58.425005110828,-34.602954122995,SD-SD,SD,SD,lesion,False,False
LC-2020-0576428,1,2020-10-22,11,CALLE,SD,False,10,-58.510050770406,-34.639115701302,SD-SD,SD,SD,lesion,True,True
LC-2020-0576448,1,2020-10-22,8,CALLE,SD,False,4,-58.401851919104,-34.637638886782,SD-SD,SD,SD,lesion,True,True
LC-2020-0576463,1,2020-10-22,9,CALLE,SD,False,13,-58.444069535051,-34.554822197053,SD-SD,SD,SD,lesion,False,False
LC-2020-0576554,1,2020-10-22,10,CALLE,SD,False,12,-58.48224531507,-34.542561413797,SD-SD,SD,SD,lesion,False,False
LC-2020-0576604,4,2020-10-22,10,CALLE,SD,False,8,-58.475028805125,-34.679035269632,SD-SD,SD,SD,lesion,False,False
LC-2020-0576675,1,2020-10-22,9,CALLE,SD,False,9,-58.490075851674,-34.664398589028,MOTO-SD,MOTO,SD,lesion,True,True
LC-2020-0577260,1,2020-10-22,14,CALLE,SD,False,2,-58.410642635653,-34.597892369233,MOTO-SD,MOTO,SD,lesion,False,False
LC-2020-0577280,1,2020-10-22,20,CALLE,SD,False,11,-58.47620160467,-34.606650217008,SD-SD,SD,SD,lesion,False,False
LC-2020-0577396,1,2020-10-22,15,CALLE,SD,False,15,-58.468094217898,-34.596300012689,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2020-0577404,1,2020-10-22,10,CALLE,SD,False,15,-58.440671771778,-34.590461714663,PEATON-MOTO,PEATON,MOTO,lesion,False,False
LC-2020-0577547,1,2020-10-22,15,CALLE,SD,False,9,-58.467398254764,-34.651177578013,SD-SD,SD,SD,lesion,True,True
LC-2020-0577573,1,2020-10-22,17,CALLE,SD,False,11,-58.524818819472,-34.613578340644,SD-SD,SD,SD,lesion,False,False
LC-2020-0577747,1,2020-10-22,18,CALLE,SD,False,13,-58.471451792165,-34.542418020435,SD-SD,SD,SD,lesion,False,False
LC-2020-0577801,1,2020-10-22,20,CALLE,SD,False,3,-58.404577073625,-34.610041463133,SD-SD,SD,SD,lesion,True,True
LC-2020-0577926,1,2020-10-23,23,CALLE,SD,False,6,-58.441463766674,-34.620515326524,SD-SD,SD,SD,lesion,True,True
LC-2020-0577955,2,2020-10-23,0,CALLE,SD,False,12,-58.502186874288,-34.586284868298,SD-SD,SD,SD,lesion,True,True
LC-2020-0578576,1,2020-10-23,12,CALLE,SD,False,13,-58.442421871163,-34.573798338491,SD-SD,SD,SD,lesion,True,True
LC-2020-0578692,1,2020-10-23,14,CALLE,SD,False,1,-58.365747008631,-34.618062260158,SD-SD,SD,SD,lesion,True,True
LC-2020-0578881,2,2020-10-23,13,CALLE,SD,False,12,-58.48638492026,-34.574319256358,PEATON-AUTO,PEATON,AUTO,lesion,True,True
LC-2020-0578963,1,2020-10-23,21,CALLE,SD,False,1,-58.365631818493,-34.611914092536,SD-SD,SD,SD,lesion,False,False
LC-2020-0579134,1,2020-10-23,12,CALLE,SD,False,1,-58.381446963752,-34.610798754294,SD-SD,SD,SD,lesion,True,True
LC-2020-0579271,1,2020-10-23,15,CALLE,SD,False,2,-58.414829114772,-34.596924145958,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2020-0579395,1,2020-10-23,17,CALLE,SD,False,13,-58.452125234329,-34.546285130327,SD-SD,SD,SD,lesion,True,True
LC-2020-0579453,1,2020-10-23,19,CALLE,SD,False,5,-58.419694632153,-34.611304637594,SD-SD,SD,SD,lesion,True,False
LC-2020-0579505,5,2020-10-23,20,CALLE,SD,False,8,-58.431528361616,-34.669357671349,SD-SD,SD,SD,lesion,True,True
LC-2020-0579507,1,2020-10-23,20,CALLE,SD,False,11,-58.462223170413,-34.606813110066,SD-SD,SD,SD,lesion,False,False
LC-2020-0579730,1,2020-10-24,2,CALLE,SD,False,11,-58.47405837505,-34.616092384876,SD-SD,SD,SD,lesion,True,True
LC-2020-0579787,1,2020-10-24,2,CALLE,SD,False,13,-58.466471305232,-34.549185388865,MOTO-SD,MOTO,SD,lesion,False,False
LC-2020-0579817,1,2020-10-24,3,CALLE,SD,False,9,-58.524542,-34.637062,SD-SD,SD,SD,lesion,False,False
LC-2020-0579838,1,2020-10-24,5,CALLE,SD,False,3,-58.393235405767,-34.613930176763,SD-SD,SD,SD,lesion,True,True
LC-2020-0579842,1,2020-10-24,4,CALLE,SD,False,1,-58.384400983612,-34.61663974727,SD-SD,SD,SD,lesion,True,True
LC-2020-0580022,1,2020-10-24,9,CALLE,SD,False,15,-58.434364853669,-34.591448356789,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,lesion,True,True
LC-2020-0580220,1,2020-10-24,12,CALLE,SD,False,13,-58.466951483933,-34.550487659991,SD-SD,SD,SD,lesion,False,False
LC-2020-0580343,2,2020-10-24,15,CALLE,SD,False,12,-58.480902989913,-34.571139364741,MOTO-CAMIONETA,MOTO,CAMIONETA,lesion,False,False
LC-2020-0580355,2,2020-10-24,13,CALLE,SD,False,12,-58.480985943801,-34.540731307118,MOTO-SD,MOTO,SD,lesion,False,False
LC-2020-0580392,1,2020-10-24,13,CALLE,SD,False,7,-58.464518413154,-34.649919462703,SD-SD,SD,SD,lesion,True,True
LC-2020-0580507,2,2020-10-24,19,CALLE,SD,False,8,-58.48314,-34.68631,SD-SD,SD,SD,lesion,False,False
LC-2020-0580525,1,2020-10-24,17,CALLE,SD,False,15,-58.429170905568,-34.594854888276,SD-AUTO,SD,AUTO,lesion,True,True
LC-2020-0580745,1,2020-10-25,22,CALLE,SD,False,3,-58.406247488933,-34.620551193576,SD-SD,SD,SD,lesion,True,True
LC-2020-0580966,1,2020-10-25,7,CALLE,SD,False,5,-58.428916043968,-34.610716604399,SD-SD,SD,SD,lesion,True,True
LC-2020-0581283,1,2020-10-25,13,CALLE,SD,False,13,-58.449747461199,-34.568441076777,SD-SD,SD,SD,lesion,False,False
LC-2020-0581336,1,2020-10-25,21,CALLE,SD,False,10,-58.513396626892,-34.627393307171,SD-SD,SD,SD,lesion,False,False
LC-2020-0581390,2,2020-10-25,14,CALLE,SD,False,2,-58.386962844899,-34.598280556732,SD-SD,SD,SD,lesion,True,True
LC-2020-0581560,1,2020-10-25,19,CALLE,SD,False,15,-58.451974771942,-34.582489200582,PEATON-AUTO,PEATON,AUTO,lesion,True,False
LC-2020-0581591,1,2020-10-25,20,CALLE,SD,False,7,-58.45403182855,-34.625630017027,SD-SD,SD,SD,lesion,True,True
LC-2020-0581598,1,2020-10-25,20,CALLE,SD,False,9,-58.477042401429,-34.659249459662,SD-SD,SD,SD,lesion,True,True
LC-2020-0582146,1,2020-10-26,9,CALLE,SD,False,3,-58.395928300929,-34.619561834631,SD-SD,SD,SD,lesion,False,False
LC-2020-0582324,1,2020-10-26,12,CALLE,SD,False,3,-58.406389831455,-34.619432021193,SD-SD,SD,SD,lesion,True,True
LC-2020-0582396,3,2020-10-26,14,CALLE,SD,False,4,-58.389974744303,-34.636168469015,SD-SD,SD,SD,lesion,False,False
LC-2020-0582463,1,2020-10-26,13,CALLE,SD,False,4,-58.433083974876,-34.65409871186,MOTO-SD,MOTO,SD,lesion,False,False
LC-2020-0582489,1,2020-10-26,14,CALLE,SD,False,15,-58.441314695277,-34.597265381611,PEATON-AUTO,PEATON,AUTO,lesion,False,False
LC-2020-0582566,2,2020-10-26,14,CALLE,SD,False,9,-58.503750562314,-34.663769962392,SD-SD,SD,SD,lesion,False,False
LC-2020-0582576,1,2020-10-26,13,CALLE,SD,False,4,-58.433083974876,-34.65409871186,SD-SD,SD,SD,lesion,False,False
LC-2020-0582704,2,2020-10-26,16,CALLE,SD,False,11,-58.523504372698,-34.600719831607,SD-SD,SD,SD,lesion,False,False
LC-2020-0582727,1,2020-10-26,14,CALLE,SD,False,1,-58.374030614127,-34.605821912707,SD-SD,SD,SD,lesion,False,False
LC-2020-0582892,1,2020-10-26,16,CALLE,SD,False,9,-58.486622145843,-34.64707651293,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2020-0583017,1,2020-10-26,16,CALLE,SD,False,12,-58.507878970705,-34.570708189512,MOTO-TRANSPORTE PUBLICO,MOTO,TRANSPORTE PUBLICO,lesion,True,True
LC-2020-0583196,1,2020-10-26,20,CALLE,SD,False,14,-58.429406255957,-34.5833956009,SD-SD,SD,SD,lesion,True,True
LC-2020-0583215,1,2020-10-26,17,CALLE,SD,False,15,-58.451806231102,-34.589677835259,PEATON-SD,PEATON,SD,lesion,False,False
LC-2020-0583220,1,2020-10-26,16,CALLE,SD,False,5,-58.419189021832,-34.63174259975,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2020-0583342,1,2020-10-26,22,CALLE,SD,False,11,-58.515165690227,-34.610773454149,SD-SD,SD,SD,lesion,False,False
LC-2020-0583377,3,2020-10-26,21,CALLE,SD,False,1,-58.381514880155,-34.617660112719,SD-SD,SD,SD,lesion,True,True
LC-2020-0583659,1,2020-10-27,6,CALLE,SD,False,11,-58.463936103519,-34.603286751827,SD-SD,SD,SD,lesion,False,False
LC-2020-0583725,2,2020-10-27,6,CALLE,SD,False,9,-58.502517906284,-34.674503135662,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2020-0583878,1,2020-10-27,11,CALLE,SD,False,4,-58.417158004096,-34.644793109684,SD-SD,SD,SD,lesion,False,False
LC-2020-0583993,1,2020-10-27,13,CALLE,SD,False,15,-58.450768435285,-34.588690532901,PEATON-TRANSPORTE PUBLICO,PEATON,TRANSPORTE PUBLICO,lesion,True,False
LC-2020-0584054,3,2020-10-27,11,CALLE,SD,False,12,-58.500738109269,-34.5497951022,SD-SD,SD,SD,lesion,False,False
LC-2020-0584464,1,2020-10-27,14,CALLE,SD,False,3,-58.392036822337,-34.607985670074,SD-SD,SD,SD,lesion,True,True
LC-2020-0584598,1,2020-10-27,16,CALLE,SD,False,11,-58.472901795494,-34.611236684555,SD-SD,SD,SD,lesion,False,False
LC-2020-0584691,1,2020-10-27,11,CALLE,SD,False,1,-58.37399775623,-34.600960741578,SD-SD,SD,SD,lesion,False,False
LC-2020-0584704,1,2020-10-27,1,CALLE,SD,False,1,-58.367107015718,-34.602010009496,SD-SD,SD,SD,lesion,False,False
LC-2020-0584770,1,2020-10-27,16,CALLE,SD,False,10,-58.501375126724,-34.621870041627,SD-SD,SD,SD,lesion,False,False
LC-2020-0584800,1,2020-10-27,10,CALLE,SD,False,6,-58.435761671102,-34.628119983404,SD-SD,SD,SD,lesion,True,False
LC-2020-0584842,1,2020-10-27,16,CALLE,SD,False,10,-58.508311071483,-34.626830106108,SD-SD,SD,SD,lesion,False,False
LC-2020-0584844,1,2020-10-27,17,CALLE,SD,False,5,-58.415779258312,-34.609096232749,SD-SD,SD,SD,lesion,False,False
LC-2020-0584877,2,2020-10-27,0,CALLE,SD,False,13,-58.476178020985,-34.538256524689,AUTO-AUTO,AUTO,AUTO,lesion,False,False
LC-2020-0584883,1,2020-10-27,18,CALLE,SD,False,1,-58.388744837151,-34.621386198728,SD-SD,SD,SD,lesion,False,False
LC-2020-0584918,1,2020-10-27,19,CALLE,SD,False,4,-58.404054380487,-34.63553763302,SD-SD,SD,SD,lesion,True,True
LC-2020-0584937,1,2020-10-27,17,CALLE,SD,False,8,-58.474619496103,-34.677780984482,SD-SD,SD,SD,lesion,False,False
LC-2020-0585009,1,2020-10-27,20,CALLE,SD,False,7,-58.467177119178,-34.632923906849,SD-SD,SD,SD,lesion,True,True
LC-2020-0585023,1,2020-10-27,20,CALLE,SD,False,8,-58.436059023656,-34.673902607933,SD-SD,SD,SD,lesion,False,False
LC-2020-0585444,3,2020-10-28,6,CALLE,SD,False,8,-58.484041391553,-34.665209980172,SD-SD,SD,SD,lesion,False,False
LC-2020-0585525,1,2020-10-28,8,CALLE,SD,False,5,-58.413564714706,-34.637865950856,MOTO-SD,MOTO,SD,lesion,False,False
LC-2020-0585569,1,2020-10-28,6,CALLE,SD,False,8,-58.477462092313,-34.678231624287,SD-SD,SD,SD,lesion,False,False
LC-2020-0585770,1,2020-10-28,10,CALLE,SD,False,5,-58.416067343411,-34.608535445598,SD-SD,SD,SD,lesion,True,True
LC-2020-0585954,1,2020-10-28,12,CALLE,SD,False,2,-58.395525759708,-34.593448405483,SD-SD,SD,SD,lesion,True,True
LC-2020-0586160,1,2020-10-28,0,CALLE,SD,False,15,-58.472299265461,-34.585086746191,MOTO-SD,MOTO,SD,lesion,False,False
LC-2020-0586309,1,2020-10-28,14,CALLE,SD,False,11,-58.516743405834,-34.613176115353,SD-SD,SD,SD,lesion,False,False
LC-2020-0586387,1,2020-10-28,16,CALLE,SD,False,9,-58.467545620169,-34.646657468726,SD-SD,SD,SD,lesion,False,False
LC-2020-0586400,6,2020-10-28,17,CALLE,SD,False,9,-58.501174291656,-34.661983848174,SD-SD,SD,SD,lesion,False,False
LC-2020-0586466,1,2020-10-28,17,CALLE,SD,False,1,-58.370621796211,-34.600665076189,SD-SD,SD,SD,lesion,True,True
LC-2020-0586472,1,2020-10-28,16,CALLE,SD,False,10,-58.523272113978,-34.634218532899,SD-SD,SD,SD,lesion,False,False
LC-2020-0586570,1,2020-10-28,17,CALLE,SD,False,1,-58.381136675759,-34.617653238781,SD-SD,SD,SD,lesion,True,True
LC-2020-0586579,2,2020-10-28,17,CALLE,SD,False,1,-58.381353762551,-34.613100568506,SD-SD,SD,SD,lesion,True,True
LC-2020-0586632,1,2020-10-28,12,CALLE,SD,False,14,-58.418558033408,-34.589066854533,SD-SD,SD,SD,lesion,True,True
LC-2020-0586645,1,2020-10-28,19,CALLE,SD,False,9,-58.515621354431,-34.660936552519,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2020-0586716,1,2020-10-28,20,CALLE,SD,False,7,-58.464518413154,-34.649919462703,SD-SD,SD,SD,lesion,True,True
LC-2020-0586791,1,2020-10-28,20,CALLE,SD,False,11,-58.48647249052,-34.609614656198,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2020-0586865,1,2020-10-29,22,CALLE,SD,False,1,-58.382233829418,-34.626938657191,SD-SD,SD,SD,lesion,False,False
LC-2020-0586986,1,2020-10-29,2,CALLE,SD,False,1,-58.385732472048,-34.627062201117,SD-SD,SD,SD,lesion,True,True
LC-2020-0587387,1,2020-10-29,11,CALLE,SD,False,8,-58.454828588295,-34.676902077567,SD-SD,SD,SD,lesion,False,False
LC-2020-0587483,1,2020-10-29,10,CALLE,SD,False,4,-58.416104189857,-34.642148021147,SD-SD,SD,SD,lesion,True,True
LC-2020-0587520,1,2020-10-29,11,CALLE,SD,False,9,-58.509615520784,-34.657306778152,MOTO-MOTO,MOTO,MOTO,lesion,True,True
LC-2020-0587524,1,2020-10-29,8,CALLE,SD,False,14,-58.409866463451,-34.577280609204,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2020-0587603,3,2020-10-29,11,CALLE,SD,False,14,-58.432186969664,-34.588761436919,SD-SD,SD,SD,lesion,True,True
LC-2020-0587661,1,2020-10-29,12,CALLE,SD,False,15,-58.449517167238,-34.589889291989,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2020-0587722,1,2020-10-29,11,CALLE,SD,False,12,-58.476424606843,-34.564281737383,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2020-0588109,3,2020-10-29,11,CALLE,SD,False,3,-58.391959161626,-34.609234203568,SD-SD,SD,SD,lesion,True,True
LC-2020-0588121,1,2020-10-29,15,CALLE,SD,False,8,-58.478273968428,-34.677580365035,SD-SD,SD,SD,lesion,False,False
LC-2020-0588144,1,2020-10-29,17,CALLE,SD,False,10,-58.505069763383,-34.634238701403,SD-SD,SD,SD,lesion,False,False
LC-2020-0588186,1,2020-10-29,16,CALLE,SD,False,3,-58.393430354165,-34.6190343555,SD-SD,SD,SD,lesion,True,False
LC-2020-0588355,1,2020-10-29,13,CALLE,SD,False,15,-58.455916488166,-34.58333342726,TRANSPORTE PUBLICO-AUTO,TRANSPORTE PUBLICO,AUTO,lesion,True,False
LC-2020-0588361,1,2020-10-29,16,CALLE,SD,False,10,-58.529439409146,-34.633188714714,SD-SD,SD,SD,lesion,False,False
LC-2020-0588449,1,2020-10-29,18,CALLE,SD,False,13,-58.471451792165,-34.542418020435,SD-SD,SD,SD,lesion,False,False
LC-2020-0588480,1,2020-10-29,20,CALLE,SD,False,1,-58.381041666429,-34.619756510062,SD-SD,SD,SD,lesion,True,True
LC-2020-0588577,1,2020-10-29,19,CALLE,SD,False,7,-58.474365517002,-34.620628681185,SD-SD,SD,SD,lesion,True,False
LC-2020-0588604,1,2020-10-29,18,CALLE,SD,False,10,-58.511106449958,-34.629303717168,SD-SD,SD,SD,lesion,False,False
LC-2020-0588616,1,2020-10-29,21,CALLE,SD,False,6,-58.426757543126,-34.626997305138,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2020-0588655,1,2020-10-30,22,CALLE,SD,False,7,-58.460403702408,-34.633585730426,SD-SD,SD,SD,lesion,False,False
LC-2020-0588684,1,2020-10-30,22,CALLE,SD,False,14,-58.433978098133,-34.588716950053,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2020-0588740,1,2020-10-30,1,CALLE,SD,False,14,-58.407910014253,-34.578152922698,AUTO-AUTO,AUTO,AUTO,lesion,True,True
LC-2020-0588895,1,2020-10-30,7,CALLE,SD,False,2,-58.397314748992,-34.583078872657,SD-SD,SD,SD,lesion,True,True
LC-2020-0589163,1,2020-10-30,10,CALLE,SD,False,4,-58.376273555173,-34.638009165793,TRANSPORTE PUBLICO-SD,TRANSPORTE PUBLICO,SD,lesion,True,True
LC-2020-0589168,1,2020-10-30,13,CALLE,SD,False,1,-58.381514880155,-34.617660112719,SD-SD,SD,SD,lesion,True,True
LC-2020-0589190,1,2020-10-30,9,CALLE,SD,False,14,-58.422497985568,-34.589274647414,SD-SD,SD,SD,lesion,True,True
LC-2020-0589230,1,2020-10-30,16,CALLE,SD,False,6,-58.434308100496,-34.625867278588,SD-AUTO,SD,AUTO,lesion,True,True
LC-2020-0589244,1,2020-10-30,10,CALLE,SD,False,15,-58.433367683073,-34.596418479998,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2020-0589394,1,2020-10-30,13,CALLE,SD,False,5,-58.425149548829,-34.604212415612,SD-SD,SD,SD,lesion,False,False
LC-2020-0589527,1,2020-10-30,3,CALLE,SD,False,14,-58.431042752987,-34.581081776409,SD-AUTO,SD,AUTO,lesion,False,False
LC-2020-0589536,1,2020-10-30,18,CALLE,SD,False,4,-58.400567676566,-34.651070805528,SD-SD,SD,SD,lesion,False,False
LC-2020-0589675,1,2020-10-30,14,CALLE,SD,False,15,-58.43531242392,-34.590821595313,SD-SD,SD,SD,lesion,True,True
LC-2020-0589700,1,2020-10-30,14,CALLE,SD,False,1,-58.392281353206,-34.602532897629,SD-SD,SD,SD,lesion,False,False
LC-2020-0589729,1,2020-10-30,15,CALLE,SD,False,3,-58.397237628972,-34.60738491899,SD-SD,SD,SD,lesion,False,False
LC-2020-0589768,1,2020-10-30,16,CALLE,SD,False,4,-58.401840945723,-34.645468454794,SD-SD,SD,SD,lesion,False,False
